titres.p,geos.clean.lat,geos.clean.long,imgs.p,liens_url,lat.wgs84,lon.wgs84,liens_url_titre,liens_img,views,num_vueswiki
Lac de Guéry,45° 36′ 55″ N, 2° 49′ 20″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Lac_de_Gu%C3%A9ry3.JPG/280px-Lac_de_Gu%C3%A9ry3.JPG,http://fr.wikipedia.org/wiki/Lac_de_Guéry,45.6152777777778,2.82222222222222,Lac_de_Guéry,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Lac_de_Gu%C3%A9ry3.JPG/280px-Lac_de_Gu%C3%A9ry3.JPG,17121,55
Réservoir de Bouzey,48° 09′ 52″ N, 6° 21′ 22″ E,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Bouzey_01.jpg/280px-Bouzey_01.jpg,http://fr.wikipedia.org/wiki/Réservoir_de_Bouzey,48.1644444444445,6.35611111111111,Réservoir_de_Bouzey,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Bouzey_01.jpg/280px-Bouzey_01.jpg,16856,56
Lac de Montbel,42° 58′ 33″ N, 1° 57′ 31″ E,//upload.wikimedia.org/wikipedia/commons/thumb/8/88/Montbel300x225.jpg/280px-Montbel300x225.jpg,http://fr.wikipedia.org/wiki/Lac_de_Montbel,42.9758333333333,1.95861111111111,Lac_de_Montbel,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Montbel300x225.jpg/280px-Montbel300x225.jpg,16640,57
Lac de Longemer,48° 04′ 13″ N, 6° 57′ 02″ E,//upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Lac_de_Longemer.%282%29._Vu_de_la_roche_des_Vieux_Chevaux._16-07-2006.JPG/280px-Lac_de_Longemer.%282%29._Vu_de_la_roche_des_Vieux_Chevaux._16-07-2006.JPG,http://fr.wikipedia.org/wiki/Lac_de_Longemer,48.0702777777778,6.95055555555556,Lac_de_Longemer,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Lac_de_Longemer.%282%29._Vu_de_la_roche_des_Vieux_Chevaux._16-07-2006.JPG/280px-Lac_de_Longemer.%282%29._Vu_de_la_roche_des_Vieux_Chevaux._16-07-2006.JPG,16184,58
Barrage de l'Aigle,45° 14′ 37″ N, 2° 13′ 29″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Barrage_de_l%27aigle.jpg/280px-Barrage_de_l%27aigle.jpg,http://fr.wikipedia.org/wiki/Barrage_de_l'Aigle,45.2436111111111,2.22472222222222,Barrage_de_l'Aigle,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Barrage_de_l%27aigle.jpg/280px-Barrage_de_l%27aigle.jpg,16149,59
Étangs de Hollande,48° 43′ 38″ N, 1° 48′ 14″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/d7/%C3%89tangs_de_Hollande_04.jpg/280px-%C3%89tangs_de_Hollande_04.jpg,http://fr.wikipedia.org/wiki/Étangs_de_Hollande,48.7272222222222,1.80388888888889,Étangs_de_Hollande,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/%C3%89tangs_de_Hollande_04.jpg/280px-%C3%89tangs_de_Hollande_04.jpg,15415,60
Étang de Vaccarès,43° 32′ 44″ N, 4° 34′ 01″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/ed/%C3%89tang_de_Vaccar%C3%A8s_en_ao%C3%BBt_2006.jpg/280px-%C3%89tang_de_Vaccar%C3%A8s_en_ao%C3%BBt_2006.jpg,http://fr.wikipedia.org/wiki/Étang_de_Vaccarès,43.5455555555556,4.56694444444444,Étang_de_Vaccarès,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/%C3%89tang_de_Vaccar%C3%A8s_en_ao%C3%BBt_2006.jpg/280px-%C3%89tang_de_Vaccar%C3%A8s_en_ao%C3%BBt_2006.jpg,14976,61
Lac des Truites,48° 06′ 07″ N, 7° 04′ 38″ E,//upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Forlet_zoom_sur_le_lac.jpg/280px-Forlet_zoom_sur_le_lac.jpg,http://fr.wikipedia.org/wiki/Lac_des_Truites,48.1019444444445,7.07722222222222,Lac_des_Truites,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Forlet_zoom_sur_le_lac.jpg/280px-Forlet_zoom_sur_le_lac.jpg,14914,62
Lacs Amance et du Temple,48° 20′ 42″ N, 4° 28′ 42″ E,//upload.wikimedia.org/wikipedia/commons/thumb/5/57/Satellite-Temple-Amance.jpg/280px-Satellite-Temple-Amance.jpg,http://fr.wikipedia.org/wiki/Lacs_Amance_et_du_Temple,48.345,4.47833333333333,Lacs_Amance_et_du_Temple,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Satellite-Temple-Amance.jpg/280px-Satellite-Temple-Amance.jpg,14152,63
Lac des Corbeaux,47° 59′ 35″ N, 6° 54′ 21″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Lac_des_Corbeaux_2.jpg/280px-Lac_des_Corbeaux_2.jpg,http://fr.wikipedia.org/wiki/Lac_des_Corbeaux,47.9930555555556,6.90583333333333,Lac_des_Corbeaux,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Lac_des_Corbeaux_2.jpg/280px-Lac_des_Corbeaux_2.jpg,14036,64
Lac de Montriond,46° 12′ 32″ N, 6° 43′ 42″ E,//upload.wikimedia.org/wikipedia/commons/thumb/a/ad/200505-Lac_de_Montriond_01.JPG/250px-200505-Lac_de_Montriond_01.JPG,http://fr.wikipedia.org/wiki/Lac_de_Montriond,46.2088888888889,6.72833333333333,Lac_de_Montriond,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/200505-Lac_de_Montriond_01.JPG/250px-200505-Lac_de_Montriond_01.JPG,13734,65
Lac de Naussac,44° 44′ 49″ N, 3° 47′ 55″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Lac_de_Neussac.jpg/280px-Lac_de_Neussac.jpg,http://fr.wikipedia.org/wiki/Lac_de_Naussac,44.7469444444444,3.79861111111111,Lac_de_Naussac,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Lac_de_Neussac.jpg/280px-Lac_de_Neussac.jpg,13689,66
Étang de Leucate,42° 50′ 52″ N, 2° 59′ 47″ E,//upload.wikimedia.org/wikipedia/commons/thumb/8/87/Canigou_murano.jpg/280px-Canigou_murano.jpg,http://fr.wikipedia.org/wiki/Étang_de_Leucate,42.8477777777778,2.99638888888889,Étang_de_Leucate,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Canigou_murano.jpg/280px-Canigou_murano.jpg,13547,67
Lac de Saint-Pardoux,46° 02′ 00″ N, 1° 17′ 20″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Lac_de_saint-pardoux_avril_2008.JPG/280px-Lac_de_saint-pardoux_avril_2008.JPG,http://fr.wikipedia.org/wiki/Lac_de_Saint-Pardoux,46.0333333333333,1.28888888888889,Lac_de_Saint-Pardoux,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Lac_de_saint-pardoux_avril_2008.JPG/280px-Lac_de_saint-pardoux_avril_2008.JPG,13487,68
Lac de la Maix,48° 28′ 34″ N, 7° 04′ 30″ E,//upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Lac_Maix.jpg/280px-Lac_Maix.jpg,http://fr.wikipedia.org/wiki/Lac_de_la_Maix,48.4761111111111,7.075,Lac_de_la_Maix,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Lac_Maix.jpg/280px-Lac_Maix.jpg,12914,69
Lac du Chevril,45° 29′ 05″ N, 6° 56′ 22″ E,//upload.wikimedia.org/wikipedia/commons/thumb/2/21/200603_-_Barrage_de_Tignes_05.JPG/270px-200603_-_Barrage_de_Tignes_05.JPG,http://fr.wikipedia.org/wiki/Lac_du_Chevril,45.4847222222222,6.93944444444445,Lac_du_Chevril,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/200603_-_Barrage_de_Tignes_05.JPG/270px-200603_-_Barrage_de_Tignes_05.JPG,12635,70
Lac du Bourdon,47° 36′ 23″ N, 3° 06′ 25″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Lac_du_Bourdon_%28Bourgogne%29-1.jpg/280px-Lac_du_Bourdon_%28Bourgogne%29-1.jpg,http://fr.wikipedia.org/wiki/Lac_du_Bourdon,47.6063888888889,3.10694444444444,Lac_du_Bourdon,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Lac_du_Bourdon_%28Bourgogne%29-1.jpg/280px-Lac_du_Bourdon_%28Bourgogne%29-1.jpg,12600,71
Barrage de Sainte-Croix,43° 44′ 12″ N, 6° 08′ 03″ E,//upload.wikimedia.org/wikipedia/commons/thumb/3/32/BarrageSte-Croix2.jpg/280px-BarrageSte-Croix2.jpg,http://fr.wikipedia.org/wiki/Barrage_de_Sainte-Croix,43.7366666666667,6.13416666666667,Barrage_de_Sainte-Croix,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/BarrageSte-Croix2.jpg/280px-BarrageSte-Croix2.jpg,12587,72
Étang de l'Or,43° 34′ 56″ N, 4° 02′ 42″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Etang_de_l%27or.JPG/280px-Etang_de_l%27or.JPG,http://fr.wikipedia.org/wiki/Étang_de_l'Or,43.5822222222222,4.045,Étang_de_l'Or,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Etang_de_l%27or.JPG/280px-Etang_de_l%27or.JPG,12579,73
Barrage de Marèges,45° 23′ 31″ N, 2° 21′ 53″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Barrage_de_Mar%C3%A8ges.jpg/280px-Barrage_de_Mar%C3%A8ges.jpg,http://fr.wikipedia.org/wiki/Barrage_de_Marèges,45.3919444444444,2.36472222222222,Barrage_de_Marèges,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Barrage_de_Mar%C3%A8ges.jpg/280px-Barrage_de_Mar%C3%A8ges.jpg,12287,74
Lac de Chambon,46° 26′ 12″ N, 1° 36′ 47″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Lac_de_Chambon_-_Indre_36_-_23.jpg/280px-Lac_de_Chambon_-_Indre_36_-_23.jpg,http://fr.wikipedia.org/wiki/Lac_de_Chambon,46.4366666666667,1.61305555555556,Lac_de_Chambon,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Lac_de_Chambon_-_Indre_36_-_23.jpg/280px-Lac_de_Chambon_-_Indre_36_-_23.jpg,12130,75
Lac de Carcès,43° 28′ 07″ N, 6° 10′ 02″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Lac_de_Carc%C3%A8s_3.JPG/280px-Lac_de_Carc%C3%A8s_3.JPG,http://fr.wikipedia.org/wiki/Lac_de_Carcès,43.4686111111111,6.16722222222222,Lac_de_Carcès,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Lac_de_Carc%C3%A8s_3.JPG/280px-Lac_de_Carc%C3%A8s_3.JPG,11972,76
Lac d'Hossegor,43° 40′ 15″ N, 1° 25′ 44″ O,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Hossegor_lac.jpg/280px-Hossegor_lac.jpg,http://fr.wikipedia.org/wiki/Lac_d'Hossegor,43.6708333333333,-1.42888888888889,Lac_d'Hossegor,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Hossegor_lac.jpg/280px-Hossegor_lac.jpg,11896,77
Lac de Charpal,44° 37′ 32″ N, 3° 34′ 39″ E,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/France_Loz%C3%A8re_Lac_de_Charpal_1.jpg/250px-France_Loz%C3%A8re_Lac_de_Charpal_1.jpg,http://fr.wikipedia.org/wiki/Lac_de_Charpal,44.6255555555556,3.5775,Lac_de_Charpal,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/France_Loz%C3%A8re_Lac_de_Charpal_1.jpg/250px-France_Loz%C3%A8re_Lac_de_Charpal_1.jpg,11794,78
Lac de Creno,42° 12′ 17″ N, 8° 56′ 46″ E,//upload.wikimedia.org/wikipedia/commons/thumb/3/31/Creno-randozone.jpg/280px-Creno-randozone.jpg,http://fr.wikipedia.org/wiki/Lac_de_Creno,42.2047222222222,8.94611111111111,Lac_de_Creno,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Creno-randozone.jpg/280px-Creno-randozone.jpg,11696,79
Lac de Melo,42° 12′ 47″ N, 9° 01′ 21″ E,//upload.wikimedia.org/wikipedia/commons/thumb/5/55/Lac_de_Melo.jpg/250px-Lac_de_Melo.jpg,http://fr.wikipedia.org/wiki/Lac_de_Melo,42.2130555555556,9.0225,Lac_de_Melo,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Lac_de_Melo.jpg/250px-Lac_de_Melo.jpg,11610,80
Lac Genin,46° 13′ 14″ N, 5° 41′ 53″ E,//upload.wikimedia.org/wikipedia/commons/thumb/5/55/Lac_Genin1.JPG/280px-Lac_Genin1.JPG,http://fr.wikipedia.org/wiki/Lac_Genin,46.2205555555556,5.69805555555556,Lac_Genin,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Lac_Genin1.JPG/280px-Lac_Genin1.JPG,11488,81
Lac des Vieilles Forges,49° 52′ 20″ N, 4° 35′ 58″ E,//upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Lac_des_vieilles_forges-baie_d_harcy.jpg/280px-Lac_des_vieilles_forges-baie_d_harcy.jpg,http://fr.wikipedia.org/wiki/Lac_des_Vieilles_Forges,49.8722222222222,4.59944444444444,Lac_des_Vieilles_Forges,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Lac_des_vieilles_forges-baie_d_harcy.jpg/280px-Lac_des_vieilles_forges-baie_d_harcy.jpg,11393,82
Étang de Diane,42° 07′ 52″ N, 9° 32′ 05″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/da/Al%C3%A9ria_Etang_de_Diana_1.jpg/280px-Al%C3%A9ria_Etang_de_Diana_1.jpg,http://fr.wikipedia.org/wiki/Étang_de_Diane,42.1311111111111,9.53472222222222,Étang_de_Diane,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Al%C3%A9ria_Etang_de_Diana_1.jpg/280px-Al%C3%A9ria_Etang_de_Diana_1.jpg,11040,83
Étang de Lacanau,44° 58′ 18″ N, 1° 07′ 08″ O,//upload.wikimedia.org/wikipedia/commons/thumb/a/af/%C3%89tang_de_Lacanau_1.JPG/280px-%C3%89tang_de_Lacanau_1.JPG,http://fr.wikipedia.org/wiki/Étang_de_Lacanau,44.9716666666667,-1.11888888888889,Étang_de_Lacanau,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/%C3%89tang_de_Lacanau_1.JPG/280px-%C3%89tang_de_Lacanau_1.JPG,10758,84
Lac de Créteil,48° 46′ 36″ N, 2° 27′ 03″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Creteillac.jpg/280px-Creteillac.jpg,http://fr.wikipedia.org/wiki/Lac_de_Créteil,48.7766666666667,2.45083333333333,Lac_de_Créteil,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Creteillac.jpg/280px-Creteillac.jpg,10684,85
Lac de Lispach,48° 03′ 06″ N, 6° 56′ 32″ E,//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Lispach1.jpg/280px-Lispach1.jpg,http://fr.wikipedia.org/wiki/Lac_de_Lispach,48.0516666666667,6.94222222222222,Lac_de_Lispach,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Lispach1.jpg/280px-Lispach1.jpg,10355,86
Lac d'Alfeld,47° 49′ 01″ N, 6° 52′ 24″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Lac_d%27Alfeld.JPG/280px-Lac_d%27Alfeld.JPG,http://fr.wikipedia.org/wiki/Lac_d'Alfeld,47.8169444444445,6.87333333333333,Lac_d'Alfeld,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Lac_d%27Alfeld.JPG/280px-Lac_d%27Alfeld.JPG,10280,87
Lac du Sautet,44° 48′ 47″ N, 5° 55′ 14″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/60/Barrage_du_Sautet_P1490430-P1490434.jpg/280px-Barrage_du_Sautet_P1490430-P1490434.jpg,http://fr.wikipedia.org/wiki/Lac_du_Sautet,44.8130555555556,5.92055555555556,Lac_du_Sautet,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Barrage_du_Sautet_P1490430-P1490434.jpg/280px-Barrage_du_Sautet_P1490430-P1490434.jpg,10208,88
Lac des Rousses,46° 30′ 15″ N, 6° 05′ 26″ E,//upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Lac-Rousses.JPG/280px-Lac-Rousses.JPG,http://fr.wikipedia.org/wiki/Lac_des_Rousses,46.5041666666667,6.09055555555556,Lac_des_Rousses,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Lac-Rousses.JPG/280px-Lac-Rousses.JPG,9904,89
Étang Saint-Nicolas,47° 28′ 56″ N, 0° 35′ 25″ O,//upload.wikimedia.org/wikipedia/commons/thumb/9/95/Angers_-_%C3%89tang_Saint-Nicolas.jpg/280px-Angers_-_%C3%89tang_Saint-Nicolas.jpg,http://fr.wikipedia.org/wiki/Étang_Saint-Nicolas,47.4822222222222,-0.590277777777778,Étang_Saint-Nicolas,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Angers_-_%C3%89tang_Saint-Nicolas.jpg/280px-Angers_-_%C3%89tang_Saint-Nicolas.jpg,9671,90
Barrage de la Girotte,45° 45′ 55″ N, 6° 38′ 48″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/09/Lac_de_la_Girotte_D20120907_e.jpg/280px-Lac_de_la_Girotte_D20120907_e.jpg,http://fr.wikipedia.org/wiki/Barrage_de_la_Girotte,45.7652777777778,6.64666666666667,Barrage_de_la_Girotte,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Lac_de_la_Girotte_D20120907_e.jpg/280px-Lac_de_la_Girotte_D20120907_e.jpg,9630,91
Barrage du Chastang,45° 09′ 07″ N, 2° 00′ 36″ E,//upload.wikimedia.org/wikipedia/commons/thumb/5/59/Barrage_du_Chastang2.jpg/280px-Barrage_du_Chastang2.jpg,http://fr.wikipedia.org/wiki/Barrage_du_Chastang,45.1519444444445,2.01,Barrage_du_Chastang,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Barrage_du_Chastang2.jpg/280px-Barrage_du_Chastang2.jpg,9629,92
Lac de Villerest,45° 58′ 53″ N, 4° 02′ 12″ E,//upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Saint-Jean-Saint-Maurice-sur-Loire%2C_vue_sur_le_Lac_de_Villerest.JPG/280px-Saint-Jean-Saint-Maurice-sur-Loire%2C_vue_sur_le_Lac_de_Villerest.JPG,http://fr.wikipedia.org/wiki/Lac_de_Villerest,45.9813888888889,4.03666666666667,Lac_de_Villerest,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Saint-Jean-Saint-Maurice-sur-Loire%2C_vue_sur_le_Lac_de_Villerest.JPG/280px-Saint-Jean-Saint-Maurice-sur-Loire%2C_vue_sur_le_Lac_de_Villerest.JPG,9436,93
Lac de Sylans,46° 09′ 43″ N, 5° 40′ 00″ E,//upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Lac_de_Sylans.jpg/280px-Lac_de_Sylans.jpg,http://fr.wikipedia.org/wiki/Lac_de_Sylans,46.1619444444445,5.66666666666667,Lac_de_Sylans,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Lac_de_Sylans.jpg/280px-Lac_de_Sylans.jpg,9270,94
Lac Vert,48° 05′ 18″ N, 7° 03′ 52″ E,//upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Lac_vert.jpg/280px-Lac_vert.jpg,http://fr.wikipedia.org/wiki/Lac_Vert_(Vosges),48.0883333333333,7.06444444444444,Lac_Vert_(Vosges),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Lac_vert.jpg/280px-Lac_vert.jpg,9256,95
Lac de Capitello,42° 12′ 45″ N, 9° 00′ 43″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/60/Lac_de_Capitello_Panorama.jpg/250px-Lac_de_Capitello_Panorama.jpg,http://fr.wikipedia.org/wiki/Lac_de_Capitello,42.2125,9.01194444444444,Lac_de_Capitello,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Lac_de_Capitello_Panorama.jpg/250px-Lac_de_Capitello_Panorama.jpg,9253,96
Lac d'Estaing,42° 54′ 25″ N, 0° 12′ 29″ O,//upload.wikimedia.org/wikipedia/commons/thumb/0/02/Vue_du_lac_d%27Estaing_depuis_l%27amont.jpg/280px-Vue_du_lac_d%27Estaing_depuis_l%27amont.jpg,http://fr.wikipedia.org/wiki/Lac_d'Estaing,42.9069444444444,-0.208055555555556,Lac_d'Estaing,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Vue_du_lac_d%27Estaing_depuis_l%27amont.jpg/280px-Vue_du_lac_d%27Estaing_depuis_l%27amont.jpg,9242,97
Lac des Minimes,48° 50′ 11″ N, 2° 27′ 29″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/72/Le_lac_des_Minimes_au_printemps.JPG/250px-Le_lac_des_Minimes_au_printemps.JPG,http://fr.wikipedia.org/wiki/Lac_des_Minimes,48.8363888888889,2.45805555555556,Lac_des_Minimes,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Le_lac_des_Minimes_au_printemps.JPG/250px-Le_lac_des_Minimes_au_printemps.JPG,9097,98
Lac du Crescent,47° 22′ 24″ N, 3° 54′ 37″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Lac_du_Crescent_vue_vers_l%27amont.JPG/280px-Lac_du_Crescent_vue_vers_l%27amont.JPG,http://fr.wikipedia.org/wiki/Lac_du_Crescent,47.3733333333333,3.91027777777778,Lac_du_Crescent,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Lac_du_Crescent_vue_vers_l%27amont.JPG/280px-Lac_du_Crescent_vue_vers_l%27amont.JPG,8971,99
Lac d'Artouste,42° 51′ 32″ N, 0° 19′ 57″ O,//upload.wikimedia.org/wikipedia/commons/thumb/6/6c/LacArtouste.png/280px-LacArtouste.png,http://fr.wikipedia.org/wiki/Lac_d'Artouste,42.8588888888889,-0.3325,Lac_d'Artouste,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/LacArtouste.png/280px-LacArtouste.png,8893,100
Lac du Paty,44° 07′ 57″ N, 5° 06′ 50″ E,//upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Caromb_-_Lac_Paty_2.jpg/280px-Caromb_-_Lac_Paty_2.jpg,http://fr.wikipedia.org/wiki/Lac_du_Paty,44.1325,5.11388888888889,Lac_du_Paty,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Caromb_-_Lac_Paty_2.jpg/280px-Caromb_-_Lac_Paty_2.jpg,8851,101
Lac de Saint-Mandé,48° 50′ 31″ N, 2° 25′ 18″ E,//upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Lac_st_Mand%C3%A9.JPG/250px-Lac_st_Mand%C3%A9.JPG,http://fr.wikipedia.org/wiki/Lac_de_Saint-Mandé,48.8419444444445,2.42166666666667,Lac_de_Saint-Mandé,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Lac_st_Mand%C3%A9.JPG/250px-Lac_st_Mand%C3%A9.JPG,8819,102
Lac des Perches,47° 50′ 47″ N, 6° 55′ 22″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Lac_des_Perches.JPG/280px-Lac_des_Perches.JPG,http://fr.wikipedia.org/wiki/Lac_des_Perches,47.8463888888889,6.92277777777778,Lac_des_Perches,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Lac_des_Perches.JPG/280px-Lac_des_Perches.JPG,8705,103
Lac d'Orédon,42° 49′ 32″ N, 0° 09′ 43″ E,//upload.wikimedia.org/wikipedia/commons/thumb/9/90/Lac_d%27Or%C3%A9don.JPG/280px-Lac_d%27Or%C3%A9don.JPG,http://fr.wikipedia.org/wiki/Lac_d'Orédon,42.8255555555556,0.161944444444444,Lac_d'Orédon,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Lac_d%27Or%C3%A9don.JPG/280px-Lac_d%27Or%C3%A9don.JPG,8695,104
Lac de Viry-Châtillon,48° 40′ 04″ N, 2° 23′ 16″ E,//upload.wikimedia.org/wikipedia/commons/thumb/3/39/Viry-Chatillon_IMG_5393.jpg/280px-Viry-Chatillon_IMG_5393.jpg,http://fr.wikipedia.org/wiki/Lac_de_Viry-Châtillon,48.6677777777778,2.38777777777778,Lac_de_Viry-Châtillon,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Viry-Chatillon_IMG_5393.jpg/280px-Viry-Chatillon_IMG_5393.jpg,8548,105
Lac de Rabodanges,48° 47′ 01″ N, 0° 17′ 14″ O,//upload.wikimedia.org/wikipedia/commons/thumb/a/a0/FranceNormandieRabodangesLac.jpg/280px-FranceNormandieRabodangesLac.jpg,http://fr.wikipedia.org/wiki/Lac_de_Rabodanges,48.7836111111111,-0.287222222222222,Lac_de_Rabodanges,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/FranceNormandieRabodangesLac.jpg/280px-FranceNormandieRabodangesLac.jpg,8491,106
Lac de l'Ospedale,41° 40′ 02″ N, 9° 12′ 19″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Lac_de_l%27Ospedale_.jpg/280px-Lac_de_l%27Ospedale_.jpg,http://fr.wikipedia.org/wiki/Lac_de_l'Ospedale,41.6672222222222,9.20527777777778,Lac_de_l'Ospedale,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Lac_de_l%27Ospedale_.jpg/280px-Lac_de_l%27Ospedale_.jpg,8488,107
Étang de Léon,43° 53′ 50″ N, 1° 19′ 00″ O,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étang_de_Léon,43.8972222222222,-1.31666666666667,Étang_de_Léon,,8467,108
Lac d'Ilay,46° 37′ 34″ N, 5° 53′ 51″ E,//upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Ilay_lake.jpg/280px-Ilay_lake.jpg,http://fr.wikipedia.org/wiki/Lac_d'Ilay,46.6261111111111,5.8975,Lac_d'Ilay,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Ilay_lake.jpg/280px-Ilay_lake.jpg,8337,109
Lac Chauvet,45° 27′ 35″ N, 2° 49′ 52″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Lac_chauvet.jpg/280px-Lac_chauvet.jpg,http://fr.wikipedia.org/wiki/Lac_Chauvet,45.4597222222222,2.83111111111111,Lac_Chauvet,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Lac_chauvet.jpg/280px-Lac_chauvet.jpg,8252,110
Réservoir de Saint-Michel,48° 21′ N, 3° 54′ O,//upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Lac2.jpg/280px-Lac2.jpg,http://fr.wikipedia.org/wiki/Réservoir_de_Saint-Michel,48.35,-3.9,Réservoir_de_Saint-Michel,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Lac2.jpg/280px-Lac2.jpg,8075,111
